row_id,KQI_Degradate_Flag,E_RAB_Estab.-SR,RRC_Recon._rate,RRC_Estab.-SR,DL_PRB_avg_Utilz._rate,Maximum_num_of_users,Mean_num_of_users,UL_PRB_avg_Utilz._rate,UE_Context_DR,E_RAB_Context_DR,DL_avg_Pckt_delay,Inner_HO-SR,X2_HO-SR,RSRP_Coverage_rate,CQI_up_seven,RSSI,Avg_distance
1118,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1119,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1120,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1121,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1122,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2
1123,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1124,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1125,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1126,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1127,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1128,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1129,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1130,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1131,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1132,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1133,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1134,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1135,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1136,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1137,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1138,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1139,0,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2
1140,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1141,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1142,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1
1143,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,1
1144,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1
1145,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1146,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1147,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1148,0,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2
1149,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1150,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
1151,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1152,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1153,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1154,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1155,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1156,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1157,0,2,2,2,2,2,2,2,0,1,2,2,1,2,2,2,2
1158,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1159,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1160,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1161,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1162,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1163,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1164,0,2,0,2,2,1,1,2,2,2,0,1,2,0,2,2,1
1165,0,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1
1166,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1167,0,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1168,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2
1169,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1170,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1171,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1172,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1173,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1174,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1175,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1176,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1177,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1178,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1179,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1180,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1181,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1182,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1183,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1184,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
1185,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2
1186,0,2,2,2,2,0,1,2,2,2,1,2,2,2,2,2,2
1187,0,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2
1188,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
1189,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1190,0,2,2,2,2,2,1,2,1,1,1,2,2,0,1,2,2
1191,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1192,0,2,2,2,2,2,2,2,1,2,0,2,2,0,1,2,1
1193,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1194,0,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1195,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2
1196,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1197,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1198,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1199,0,2,2,2,1,1,1,2,2,2,0,2,2,2,1,2,2
1200,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,0
1201,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1202,0,2,2,2,1,1,1,2,2,1,0,2,2,1,1,2,2
1203,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,1
1204,0,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2
1205,0,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2
1206,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1207,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1208,0,2,0,2,2,2,2,2,0,2,1,2,2,0,1,2,2
1209,0,2,0,2,1,0,0,2,2,2,0,2,2,2,2,2,2
1210,0,2,0,2,2,1,2,2,2,2,0,2,2,1,1,2,2
1211,0,2,0,2,1,1,2,2,2,2,0,2,2,2,2,2,2
1212,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1213,0,2,2,2,1,2,1,2,1,2,0,2,2,2,0,2,2
1214,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1215,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2
1216,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1217,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1218,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,0
1219,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1220,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1
1221,0,2,1,2,2,2,2,2,2,2,0,2,2,0,1,2,1
1222,0,2,2,2,2,2,2,2,1,1,1,2,2,0,2,2,2
1223,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1224,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1225,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1226,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1227,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1228,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1229,0,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
1230,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1231,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2
1232,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1233,0,2,1,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1234,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1235,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,2
1236,0,2,2,2,1,1,1,1,2,2,0,2,2,2,2,2,2
1237,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1238,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1239,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1240,0,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2
1241,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1242,0,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2
1243,0,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
1244,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1245,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1246,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1247,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1
1248,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
1249,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1250,0,2,1,2,2,2,2,2,2,2,0,2,2,2,1,2,1
1251,0,2,1,2,2,2,2,2,1,2,0,2,2,1,1,2,2
1252,0,2,1,2,2,2,2,2,2,2,0,2,1,2,0,2,2
1253,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1254,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1255,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1256,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1257,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1258,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1259,0,2,0,2,2,2,2,2,0,0,1,2,2,1,1,2,2
1260,0,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
1261,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1262,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2
1263,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1264,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1265,0,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1266,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1267,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1268,0,2,2,2,2,2,2,2,1,1,0,2,2,0,0,2,1
1269,0,2,1,2,2,2,2,2,2,2,0,2,2,0,0,2,0
1270,0,2,2,2,2,2,2,2,2,1,0,2,2,0,1,2,1
1271,0,2,1,2,2,2,2,2,1,2,1,2,2,2,0,2,2
1272,0,2,1,2,2,2,2,2,2,1,0,2,2,1,0,2,2
1273,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1274,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1275,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1276,0,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2
1277,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2
1278,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1279,0,2,1,2,2,2,2,2,2,2,0,2,2,0,0,2,2
1280,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1281,0,2,1,2,2,2,2,2,0,2,2,2,2,1,2,2,2
1282,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1283,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1284,0,2,0,2,2,2,2,2,1,2,1,2,2,1,0,2,2
1285,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1286,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1287,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1288,0,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,1
1289,0,2,1,2,2,1,1,2,1,2,1,2,2,0,1,2,1
1290,0,2,1,2,2,2,2,2,1,2,1,2,2,0,0,2,1
1291,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1
1292,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
1293,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
1294,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1295,0,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
1296,0,2,1,2,2,2,2,2,2,2,0,2,2,1,1,2,2
1297,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1298,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,2
1299,0,2,1,2,2,2,2,2,0,1,0,2,2,0,1,2,1
1300,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
1301,0,2,0,2,2,2,2,2,2,2,1,0,2,2,2,2,2
1302,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1303,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1304,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1305,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1306,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1307,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1308,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1309,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1310,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1311,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1312,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1313,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1314,0,2,2,2,2,1,1,2,2,2,0,2,2,0,1,2,1
1315,0,2,1,2,1,1,1,2,2,2,0,2,2,0,2,2,2
1316,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1317,0,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2
1318,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1319,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1320,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1321,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1322,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1323,0,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
1324,0,2,2,2,1,2,2,2,2,2,0,2,2,0,2,2,2
1325,0,2,2,2,1,2,2,2,2,2,0,2,2,0,0,2,2
1326,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
1327,0,2,2,2,2,2,2,2,2,1,1,2,2,0,1,2,2
1328,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
1329,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2
1330,0,2,2,2,2,1,1,2,2,2,0,2,2,2,1,2,2
1331,0,2,1,2,2,2,2,2,2,2,1,2,2,2,0,2,2
1332,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1333,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1334,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1335,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1336,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1337,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1338,0,2,2,2,2,1,1,2,2,2,0,2,2,0,0,2,2
1339,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1340,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1341,0,2,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2
1342,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1343,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2
1344,0,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2
1345,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1346,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1347,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1348,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1349,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1350,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1351,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1352,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2
1353,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1354,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1355,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1356,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1357,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1358,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
1359,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1360,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1361,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1362,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1363,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1364,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
1365,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1366,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1367,0,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2
1368,0,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1369,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1370,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1371,0,2,2,2,1,1,1,2,2,2,0,2,2,2,2,2,2
1372,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1
1373,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,1
1374,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1375,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,2,1
1376,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1
1377,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1378,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
1379,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1380,0,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,0
1381,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1382,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1383,0,2,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2
1384,0,2,0,2,2,2,2,2,2,2,1,2,2,1,1,2,1
1385,0,2,2,2,2,2,2,2,0,2,2,2,2,1,1,2,2
1386,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
1387,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1388,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1389,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1390,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
1391,0,2,2,2,2,2,2,2,0,0,0,2,2,1,2,2,2
1392,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1393,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1394,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1395,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1396,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1397,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1398,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1399,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1400,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1401,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1402,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1403,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1404,0,2,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2
1405,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1406,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
1407,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1408,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1409,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1410,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1411,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1412,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
1413,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1414,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1415,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
1416,0,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,1
1417,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1
1418,0,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,0
1419,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
1420,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2
1421,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2
1422,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1423,0,2,1,2,2,2,2,2,1,2,0,2,2,2,1,2,2
1424,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2
1425,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
1426,0,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2
1427,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1428,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1429,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1430,0,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2
1431,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1432,0,2,2,2,2,2,2,2,2,2,0,0,2,2,1,2,2
1433,0,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2
1434,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1
1435,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1436,0,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2
1437,0,2,2,2,1,0,1,2,2,2,0,2,2,2,1,2,2
1438,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1439,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1440,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1441,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1442,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1443,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1444,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1445,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1446,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1447,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1448,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1449,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1450,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1451,0,2,1,2,2,2,2,2,2,2,0,2,2,0,2,2,2
1452,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1453,0,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2
1454,0,2,2,2,2,2,2,2,1,1,0,2,2,0,1,2,2
1455,0,2,2,2,2,2,2,2,0,0,0,2,2,2,1,2,2
1456,0,2,2,2,2,2,2,2,2,1,0,2,2,0,1,2,2
1457,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2
1458,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1459,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1460,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1461,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1462,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1463,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1464,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1465,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
1466,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1467,0,2,2,2,2,2,2,2,1,1,0,2,2,2,1,2,2
1468,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1469,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1470,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
1471,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1472,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
1473,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1474,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1475,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2
1476,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
1477,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1478,0,2,1,2,1,2,2,2,2,2,0,2,2,2,0,2,2
1479,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1480,0,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2
1481,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1482,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2
1483,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2
1484,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1485,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
1486,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1487,0,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,0
1488,0,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2
1489,0,2,2,2,2,2,2,2,1,1,0,2,2,2,1,2,2
1490,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
